,post_title,post_user,post_firm,post_position,post_text,post_like,post_comment,post_timestamp,post_url,company
0,Qualcomm offer report,nathandyer,/company/Cruise/,nan,Hi there. Report a dp I got last month that I have turned down. No wiggle room so I was pissed off.Qualcomm in SDStaffBase 145kRSU 75kSignon 40kMS + 8yCurrent total is double of what above offer annually. #tech #Qualcomm #sandiego,4,15,2020-10-26 04:34:49,/post/Qualcomm-offer-report-4F0SKY0W,Qualcomm
0,Qualcomm Principal Engineer offer,bldyCorona,/company/Broadcom/,nan,What to expect for Qualcomm Principal Engineer offerLocation: BangaloreDomain : Design Verification@Qualcomm #qualcommsalary #qualcomm,0,0,2021-5-5 23:44:40,/post/Qualcomm-Principal-Engineer-offer-JZj0a5iG,Qualcomm
0,Qualcomm Software Engineer Salary,OLGH27,nan,Eng,Recently I interviewed at Qualcomm San Diego for Software Engineer position. Can anyone give me a rough idea about base salary for software engineers at Qualcomm San Diego?,0,14,2019-4-17 19:35:01,/post/Qualcomm-Software-Engineer-Salary-dWuDd7FV,Qualcomm
0,Qualcomm offer,iONh30,nan,nan,"I need help with negotiating my offer with the recruiter for a software engineer role, what will be a reasonable number for base, stocks and sign-on bonus?I have 2 YOE and currently making 100k$#qualcomm #qualcommsalary",1,1,2021-4-8 04:53:35,/post/Qualcomm-offer-kPuioGd6,Qualcomm
0,Qualcomm Culture,Big Ears,/company/AST/,nan,"Hi all, wondering how you feel about qualcomm. I might be joining as a SW Engineer in a 5G/LTE team. Read some posts from last year in which people are hating on the company. This would be my first job right after bachelors.Looking forward to reading your comments/insights.",3,10,2019-7-31 21:19:53,/post/Qualcomm-Culture-RBTAWNKf,Qualcomm
0,Strange Qualcomm behavior,VHarkonnen,/company/Intel/,nan,"First and only QC application online I see a QC recruiter and a QC connection from college visit my LinkedIn in but no contact.Later I had a message from a recruiting firm for a Qualcomm position. I talked to the recruiter for a while, it seemed I had nearly 10 years in the specialty they were looking to hire. A week later I see the same college contact visit my LinkedIn profile, but no contact from QC.I'm getting multiple screens from Apple, Nvidia, AMD so I don't think my profile or resume is bad. Does Qualcomm look for LinkedIn connections before talking to you? Wonder if I ever pissed this guy off somehow 😬#qualcomm",2,2,2021-2-15 23:45:59,/post/Strange-Qualcomm-behavior-wysC6pgi,Qualcomm
0,Qualcomm day 1 cpt,rhp_zero_,/company/Qualcomm/,nan,Does Qualcomm accept day 1 cpt if your H1b wasn't picked in all 3 chances?,2,8,2021-3-31 19:25:43,/post/Qualcomm-day-1-cpt-rqojded3,Qualcomm
0,Qualcomm offer evaluation help,Interpid,/company/Microchip-Technology/,nan,Low power methodology(senior) offer at Qualcomm in SDBase - 117kRSU - 20k/yrSign-on - 25kI also have an counter offer from Maxim(ADI) in Phoenix for SMTS digital design roleBase - 102kRSU - 15k/yrSign-on - 10kYOE - MS + 3.5Thoughts??,0,3,2021-4-15 07:09:50,/post/Qualcomm-offer-evaluation-help-iJJyjGiG,Qualcomm
0,Qualcomm Principal Engineer Offer,bldyCorona,/company/Broadcom/,nan,What to expect for Qualcomm Principal Engineer / Manager offerLocation: BangaloreDomain : Design Verification@Qualcomm #qualcommsalary #qualcomm,0,0,2021-5-5 23:43:47,/post/Qualcomm-Principal-Engineer-Offer-SjorbjOV,Qualcomm
0,Qualcomm - Career Progression?,testacccou,/company/Motorola-Mobility/,nan,I'm starting at Qualcomm (San Diego) this summer as a New Grad SWE.How long does it usually take to be promoted to Senior Engineer/Staff Engineer?I was thinking it would take 1.5 - 2 years to go from Engineer to Senior Engineer. Just wondering about other people's experiences.TC: 100k + 35K,2,17,2020-2-23 04:18:26,/post/Qualcomm---Career-Progression-QCjVLr7G,Qualcomm
0,Qualcomm Principal offer,xmg53ty6,/company/Broadcom/,nan,"Expecting a Principal offer from Qualcomm, Bay area.What should i ask for ?Current TC: 410k  with stock appreciationYoE = 18#qualcomm #qualcommsalary @Qualcomm",6,15,2020-1-3 21:45:45,/post/Qualcomm-Principal-offer-aFrd8eTO,Qualcomm
0,Qualcomm Compensation,avKW43,nan,nan,"What is the typical base compensation, RSU, joining bonus, relocation, retention and other for Qualcomm Atheros (San Jose) for senior engineer role?Current TC: 100k3 years exp(NYC)",2,1,2019-12-7 22:10:48,/post/Qualcomm-Compensation-pysggKJs,Qualcomm
0,Qualcomm interview: what to expect for HR round,SuperSony,/company/Intel/,R&D,I have an interview lined up with Qualcomm for Silicon Engineering and will be having of 4-5 tech rounds and 1 HR round. Can anyone throw some light into what the HR round usually consists of?It's my first try for GTFO and don't have a clear idea on what to prepare for the HR round.,2,3,2021-5-24 01:49:27,/post/Qualcomm-interview-what-to-expect-for-HR-round-M8f4WEF1,Qualcomm
0,Qualcomm Austin Offer expectation,AK-47,/company/Intel/,nan,"Hi,I am being interview for a Physical design role in Qualcomm, Austin and I am expecting an offer anytime soon. What TC do you guys think would be appropriate?Presently at Intel Santa Clara, Grade 6TC - 145KBase - 120KBonus - 15KRSU - 15KYOE - 5Thanks#Hardware Engineering #Physical Design #qualcomm",1,7,2021-2-3 18:23:30,/post/Qualcomm-Austin-Offer-expectation-qf8otXG6,Qualcomm
0,Qualcomm India salary expectations (4YOE),Intel_in,/company/Intel/,nan,"I have a final round pending and what salary can I negotiate for 4YOE, RTL design position in Qualcomm Current TC : 22L #hardware #interview #semiconductor #indiasalary",1,5,2021-4-4 13:41:17,/post/Qualcomm-India-salary-expectations-4YOE-6X7zGFRm,Qualcomm
0,Qualcomm Atheros,dhowbr,/company/Google/,nan,How is it like to work at Qualcomm Atheros in San Jose? Is it considered different from Qualcomm? How is the culture and pay for Staff Eng? #hardware #semiconductor,0,4,2021-1-30 18:17:59,/post/Qualcomm-Atheros-HXcYSbmj,Qualcomm
0,Hiring for Qualcomm . ,dynasty001,/company/Qualcomm/,nan,"Qualcomm is looking to fill various Engineering roles across the USA. Interested candidates can reach out to me.Roles: Qualcomm is hiring for USA engineering roles in teams working on Modem, Camera, Machine Learning/AI, RF/Analog, Automotive, and Graphics technologies.TC : $120k4.5 yoe",3,43,2019-4-22 23:54:35,/post/Hiring-for-Qualcomm-GJJTWbzT,Qualcomm
0,Qualcomm offer,VzNi12,/company/Intel/,nan,YOE: 7Base: 110kRSU:60k over 3 yearsSigning bonus: 25k + reloc extra around 8kLocation: BoulderPosition: senior software engineerBase seems pretty low. Suggestions ?,0,16,2020-1-30 02:53:13,/post/Qualcomm-offer-k1KTVnA8,Qualcomm
0,Qualcomm hiring!!,hubris007,/company/Qualcomm/,nan,"Folks, these are unprecedented times and difficult for many.  Qualcomm opened the floodgates on hiring with full-time positions and so I hope below job openings would help many with their search.Qualcomm US has a number of requisitions open for teams working in specific engineering areas requiring highly specialized skills in San Diego, Santa Clara and other domestic locations.  Below are the job families with open reqs:Modem SystemsModem HardwareRFFE EngineeringMachine LearningMachine Learning ResearcherCamera SystemsGPUCell TechCell Tech SoftwareMultimedia SystemsVideo Systems and Hardware ArchitectureI’ve not used Blind for job postings so I’m yet to figure out the best possible way to receive resumes.  Open to suggestions!For now, I’ve created an email:  qualcommjobs2020@gmail.com.Interested applicants can send resume and job group that they are interested in from above list to this email id.",0,11,2020-6-3 23:13:38,/post/Qualcomm-hiring-ejsGrgcO,Qualcomm
0,Qualcomm vs Ebay,bwuz87,/company/Qualcomm/,nan,"What would you choose between two?Qualcomm, Senior engineer: base pay 115k$, 10-15% bonus,30k RSUs, 30k sign on, location san diego.eBay, Software Engineer 3 : 150k base, sign on 50k, RSUs 85k, 10% annual bonus. Location Bay area.",0,7,2020-11-4 00:58:35,/post/Qualcomm-vs-Ebay-vGVvKuK4,Qualcomm
0,Qualcomm WFH status?,fua,/company/Intel/,nan,"Hi, I will be joining QCOM from April and will do WFH. Heard from hiring manager that company status for WFH is until end of July. Is it still holding up or there is a new update? Thanks!",2,13,2021-3-20 23:19:30,/post/Qualcomm-WFH-status-mCfqWtFE,Qualcomm
0,Qualcomm,UMbS01,nan,nan,Can I message you if you work at Qualcomm?,0,4,2020-3-29 20:50:22,/post/Qualcomm-WvYtzEM6,Qualcomm
0,Best teams at Qualcomm,IpvH02,nan,nan,"I am an incoming intern at Qualcomm and for the team matching process, they sent us a survey to fill out with technologies we are interested in working on for the summer. Since I may want to join Qualcomm full time, what I fill out on the survey will depend on what teams I would like to join full time.People who have worked at Qualcomm, what teams are the best in terms of:1. Flexibility to work remotely from time to time (I want to visit family often)2. Work life balance3. Opportunity to work with product managers (I want to transition to PM at some point)4. Best pay (I heard core teams pay more, so what exactly are those core teams)?",0,4,2021-4-8 18:21:59,/post/Best-teams-at-Qualcomm-gjsY8zCR,Qualcomm
0,Qualcomm New Grad Analog Design,null__ptr,/company/Cirrus-Logic/,Eng,Asking for a friend.- No Work Exp- Masters in EE with Thesis- Joining Qualcomm Bay Area- Interned in the same team in summer- No other offers107k base + 25k joining + 40k/3yr RSUsWhat is the general annual bonus % at Qualcomm?Can thesis be used as a negotiating point?Please suggest a few points for negotiation.,7,26,2019-11-13 19:07:40,/post/Qualcomm-New-Grad-Analog-Design-vpG3PJn1,Qualcomm
0, qualcomm interview today .. ,holii,nan,Eng,"today i have completed last round of qualcomm interview on site .for 5G system engineer lte and 5G NR .. they asked me expected tc , they gave me time 24 hrs to decice .. what should be TC for this title ??",0,17,2019-10-16 02:17:35,/post/qualcomm-interview-today-8nTiwRxf,Qualcomm
0,Qualcomm vs Microchip,NSLA93,/company/Microchip-Technology/,nan,"Currently working in a customer engineering role in Microchip.looking for a changeOffer 1: Qualcomm Customer Engineering, San Diego98k base 40k rsu 25k signon, position is very similar to what I am doing nowOffer 2: Microchip internal team library dev team72k base, will promote to senior engineer in 1 year, no relocation, a lot of learning since team is fast paced and challengingSalary in hand will be very much comparable except for signon and rsuWhat should I choose?How easy is it to move internally in Qualcomm? What is the annual increment in salaries for Customer Engineering role?",1,14,2019-12-12 15:37:32,/post/Qualcomm-vs-Microchip-dccxBLKr,Qualcomm
0,Nvidia Vs Qualcomm,leetcode5,nan,Eng,"How would you compare R&D in these two places. How would they compare with respect to compensation. Qcom location: San Diego, NVIDIA location: Santa Clara. Is it true that Nvidia do not offer relocation bonus. PhD + 2.5 YOE. Both positions are in AI-ML software/hardware. Thanks!",3,24,2019-1-14 22:00:28,/post/Nvidia-Vs-Qualcomm-MtOSYVho,Qualcomm
0,Qualcomm job offer evaluation,boss_baby,/company/Intel/,nan,"Hi, asking help to evaluate my (looks like low ball) offer :Location : San Diego, CADivision : PackagingPosition : StaffBase : 145KStock : 40K/3Annual bonus :15% (depends on performance)Sign in bonus : NoneCurrent Base : 123K (Arizona)",0,24,2021-1-30 00:44:21,/post/Qualcomm-job-offer-evaluation-z4RogPDz,Qualcomm
0,Qualcomm remote work,qFnQ34,/company/Amazon/,nan,I received an offer for a Senior postion in SD that I am considering taking.Two questions:1. When is the current return from WFH date? Curious if people have any idea when people will return to the office. 2. Any chance I can parlay this opportunity into full time remote work? I work remotely currently and would love the flexibility to stay remote moving forward. Was Qualcomm accomodating of remote work pre-covid?#hardware #engineer ,2,7,2020-8-17 17:32:10,/post/Qualcomm-remote-work-echFSeZQ,Qualcomm
0,Cisco VS Qualcomm offer (NEED ADVICE!!!),FWtd28,/company/Cadence-Design-Systems/,nan,"Hello Blind community!I need some help as I have only 1 yoe and I am looking for someone's suggestions!I  started working at Cisco's Wireless networking group as a software engineer. I have been working at cisco for about 3 weeks. I like my manager and everyone is really friendly and I like my job profile as well!The issue is I also got an offer from Qualcomm as a performance and architect engineer in Santa Clara and the compensation is also higher!I wanted to ask about the pros and cons of both the companies.Another issue Cisco filed for my H1b yesterday and there are immigration related things to take care as well. Qualcomm said they'll do the paperwork as well and that I shouldn't worry about that! But cisco has already filled the paperwork for me yesterday!!TC at Cisco: 123k base, 10k sign on bonus, 5% bonusTC at Qualcomm: 145k base, 30k sign on bonus and  60k stocks vested over 3 years. ( Location: Santa Clara)Any suggestions would be helpful, would it be bad if I leave cisco so soon and I am not sure if it would be advised to leave a company so soon? What are the consequences?Also, I don't know how to even start a conversation with my current manager as he is a really nice person!!Thanks!!#tech #money #offer #h1b #career #layoff",2,27,2021-3-11 02:42:53,/post/Cisco-VS-Qualcomm-offer-NEED-ADVICE-gefFRoGD,Qualcomm
0,"Offer from nvidia, Broadcom, qualcomm",0beef,/company/Synopsys/,nan,"12 YOE, Asic engineer profile ... what TC to negotiate  on ? Which one's better ?  Current TC 160K",4,24,2020-1-5 17:12:27,/post/Offer-from-nvidia-Broadcom-qualcomm-F4sJHODX,Qualcomm
0,Rant: Qualcomm offer? How?,e60de,/company/Google/,nan,"New grad here...I double majored in EE and CS...got the this offer from Qualcomm Bay Area for HW Engineer:base 95k, signon 20k, RSU 22.5k vested over 3 yearsIs this a joke?! This is the only HW offer I have. I got SWE offers from Google, Citadel, Apple, FB, and those offers after negotiations have 2.5X the TC of the Qualcomm offer...and Qualcomm didn’t even accept negotiations.To be honest, I love hardware. That’s why I double majored. But now I really understand why no one in our EE department is looking for hardware jobs...",13,14,2019-11-9 16:54:35,/post/Rant-Qualcomm-offer-How-ouHMGL4W,Qualcomm
0,Qualcomm Interview Outcome,OLGH27,nan,Eng,"I interviewed twice at Qualcomm San Diego for two different teams. One of them for Camera team at 28th of March and I got rejection email at May 28th. And the second one for IMS team at May 16 and till now I have not received any response.Is it the norm of Qualcomm interview outcome, taking so long?",3,6,2019-6-20 20:20:42,/post/Qualcomm-Interview-Outcome-FusyqC1e,Qualcomm
0,Qualcomm delay in offer letter,vfhbcn,/company/Apple/,nan,Asking for a friend.My friend who is currently a master’s student with 4 years of experience was verbally offered a senior engineer position. It’s been almost 3 weeks now but have not received written offer letter. Recruiter keeps saying processing delay.Anybody here has any update about Qualcomm hiring process. Is it always slow or it’s because of covid?ThanksTC offered: 115 base with 60k stocks.,5,41,2020-5-12 19:46:01,/post/Qualcomm-delay-in-offer-letter-tM5yPCkd,Qualcomm
0,Qualcomm software engineer offer,oyAb64,/company/Dolby/,nan,"Hi,I got an offer from Qualcomm.Base 106kRSU: 40k / 3 yearSign-on bonus: 25kRelocation 5kSD office.I have master degree with 1YOE full-timeI'm living in Bay Area right now.My current base salary is 123k + RSU 45k / 4 year + sign-on bonus 5kIs this a good offer?I'm willing to take offer that is lower than the current one if the work at Qualcomm is more rewarding and good for my career growth, but I'm not sure if that offer is low-ball in SD or not. #Qualcomm#compensation",0,30,2020-10-19 22:59:12,/post/Qualcomm-software-engineer-offer-RgeKapWB,Qualcomm
0,Qualcomm entry level with PhD,jackos,nan,nan,what would be the entry level at qualcomm as a fresh grad with a PhD in EE? senior engineer?tc: 25k (phd student),0,24,2020-3-11 12:38:31,/post/Qualcomm-entry-level-with-PhD-oHzz1Dyd,Qualcomm
0,Qualcomm?,EYvi21,/company/Apple/,nan,Any Qualcomm folks (recruiters) around here? I have a question. Thanks.,0,0,2016-12-9 18:54:51,/post/Qualcomm-rZJSof7U,Qualcomm
0,Qualcomm Bangalore Lead Engineer Salary,tuto34,/company/Intel/,nan,"Hi All, I am expecting offer from Qualcomm Bangalore for Lead position in Graphics validation role. Exp: 8 yrCurrent base : 23 LPAPlease share how much can i expect (base+rsu) #qualcomm #semiconductor",0,0,2021-5-12 03:48:14,/post/Qualcomm-Bangalore-Lead-Engineer-Salary-4fj6bNkD,Qualcomm
0,Qualcomm verification Engineer,lrce16,/company/Intel/,nan,I have 3 years of experience in Intel as verification engineerQualcomm HR asked me for salary expectationsWhat should be TC for experience in Bay area Qualcomm.Base pay ? Bonus ? And RSU ? TC?My current TC in Intel is $125k,1,5,2019-4-29 00:19:58,/post/Qualcomm-verification-Engineer-nCim6jf4,Qualcomm
0,NUVIA bought out by Qualcomm,10xngineer,/company/Amazon/,Eng,Any NUVIA millionaires in making? Or are founders/investors taking it all 😂https://www.prnewswire.com/news-releases/qualcomm-to-acquire-nuvia-301207370.html,2,9,2021-1-13 17:44:36,/post/NUVIA-bought-out-by-Qualcomm-WxOdsKXE,Qualcomm
0,qualcomm offer evaluation,cali1,/company/Intel/,nan,"hi guys, i got the below offer. please let me know if there’s any wiggle room.base:140ksign on rsus: 75k over 3yrssign on bonus: 45klevel: staffsan diego experience: phd+~5 yearsno competing offers yet but interviewing with another company at the momentthanks in advance! #hardware #semiconductor",1,8,2020-10-8 20:36:13,/post/qualcomm-offer-evaluation-5Q8PC4xe,Qualcomm
0,Qualcomm strikes a deal with Huawei,0zv4M9,/company/Apple/,nan,https://www.cnbc.com/2020/07/29/qualcomm-qcom-earnings-q3-2020.htmlI guess the tension between US and China isn't that bad?,3,33,2020-7-30 01:05:21,/post/Qualcomm-strikes-a-deal-with-Huawei-koPbYgkn,Qualcomm
0,Qualcomm - Laptops,WBLU57,/company/Motorola-Mobility/,nan,"Just wondering since I'm bored in quarantine.What laptops do people at Qualcomm use? (Macbook, ThinkPad, Surfaces, etc)",4,2,2020-4-17 01:17:20,/post/Qualcomm---Laptops-xGScGBQR,Qualcomm
0,Product at Qualcomm,mspford,/company/Ford/,nan,"Fellow blind people, especially from Qualcomm.I have an onsite coming up for Product manager automotive role.Looking for insights, suggestions, experiences. What can I expect? What should I prepare?Appreciate your help.TC 145k.#product #productmanager #pm",0,5,2021-4-2 00:18:10,/post/Product-at-Qualcomm-x1pfFB4c,Qualcomm
0,Qualcomm offer expectation,tEBx78,/company/Micron-Technology/,nan,"Hi all,I am expecting an offer from GPU group for ASIC design position in Bay area. YOE:13+Position: Senior staff engineerWhat do you think will be a better package to start negotiation?Please let me know.Thanks#engineer #interview #hardware#qualcomm #qualcommsalary #qualcommlife ",0,2,2021-2-6 17:22:31,/post/Qualcomm-offer-expectation-AsKGwvhS,Qualcomm
0,Salary negotiation Qualcomm,BxjA41,/company/Samsung/,nan,"Role : Senior HW application EngineerYoe : 4Location : san jose Current tc : base 130, bonus 15k Thanks.",0,0,2021-4-8 21:51:58,/post/Salary-negotiation-Qualcomm-APNL64jL,Qualcomm
0, qualcomm offer expectation,stevi,/company/Intel/,nan,"i am expecting an offer for staff engineer role in qualcomm at san diego. havent had a numbers discussion yet, but want to get some ballpark idea before they come up with concrete numbers.what is the typical yearly bonus and rsu to be expected for a staff engineer position ?",2,10,2020-1-14 00:05:21,/post/qualcomm-offer-expectation-SazFEOxL,Qualcomm
0,Qualcomm stocks dipping,q0c0m,/company/Qualcomm/,nan,Apple gearing up their modem. any thoughts #apple #qualcomm,2,5,2020-12-11 02:44:49,/post/Qualcomm-stocks-dipping-GZm67eRX,Qualcomm
0,Qualcomm levels and compensation insights,asolo71,nan,nan,"Hey Qualcommers, I need a little help for a decision: what is the ballpark for a director level (non-technical role, marketing) compensation min-max , TC = (base, bonus, stocks)/per year, Location: San Diego. Current TC is $200k base, no cash bonus, startup series-a options, 10 YoE, in SF bay area. Thanks.",0,0,2021-4-2 16:13:52,/post/Qualcomm-levels-and-compensation-insights-2Guh1JJx,Qualcomm
0,Offer from qualcomm software security team,uuCw77,/company/NXP-Semiconductor/,nan,I would like to know the culture at qualcomm team in india (hyderabad) ??What kind of development work is done at qualcomm security software team??,0,0,2021-5-14 17:00:52,/post/Offer-from-qualcomm-software-security-team-pfcGrvtL,Qualcomm
0,Qualcomm hiring,harry_0621,/company/MathWorks/,nan,Is Qualcomm currently actively hiring people?#qualcomm #hiring,0,6,2020-3-31 16:13:14,/post/Qualcomm-hiring-QtzObsrS,Qualcomm
0,Anyone from Qualcomm Bay Area here?,KhalMao,/company/Hughes/,nan,"I have an interview this week with a Qualcomm team based in the Bay Area, which I think is Qualcomm Atheros. Anyone here from Qualcomm Atheros? I have a few questions regarding Design Verification teams and profiles.",1,29,2020-2-11 01:16:35,/post/Anyone-from-Qualcomm-Bay-Area-here-3BRCrPo0,Qualcomm
0,Qualcomm Atheros San Jose DV offer,lync,/company/Intel/,nan,"I'm about to receive an offer from Qualcomm atheros team for design verification role- How is the team in terms of the current work, future outlook, management & WLB?- How about yearly bonus and layoffs?- What TC should be I expecting?Current TC: 125k Intel ( 3 yoe)",3,21,2019-8-29 01:03:29,/post/Qualcomm-Atheros-San-Jose-DV-offer-eNtZSdgC,Qualcomm
0,Qualcomm Amsterdam,!bezos,/company/Amazon/,nan,"Can the Qualcommers shed some light on the Amsterdam office. They have connections to a very famous ML lab there, and is headed by a professor over whose work I fanboy.I'd like to know what's the general reputation of the team, how's the office, and is it wise to leave Amazon for Qualcomm?",4,9,2020-5-11 17:14:21,/post/Qualcomm-Amsterdam-5opXKUpg,Qualcomm
0, qualcomm interview update,mingo,nan,Eng,unfortunately i am not selected for qualcomm position after phone interview .. can i apply for different position immediately after this feedback or there is some time duration for applying new jobs ..,2,4,2019-10-16 22:25:40,/post/qualcomm-interview-update-ZpA5wTKX,Qualcomm
0,Offer Eval: Intel vs Marvell vs Qualcomm,lKmTim13,/company/HCL-Technologies/,nan,"Current role - Design Verification Engineer, MS + 3.5 yrsCompany ------ Offered Role ----- Location ------- Base ---- Bonus ---- RSU ----- Signon + reloQualcomm ------- Sr. DV ------- San Diego, CA -- 123k ------  NA  ----- 65k/3 ----- 36+12 (48)Marvell ------------ Sr. DV ------- Raleigh, NC ------ 137k ----- 10% ----- 55k/4 ----- 15+10 (25)Intel ------------- DV ---------- Fort Collins, CO --(100-120k) -- TBA ----- TBA ------- TBAMarvell is lucrative but location is Raleigh. Is it good town to live? Qualcomm is decent but SD is expensive. Received verbal offer from Intel but not sure about the expenses in Fort Collins.Any thoughts? What should I go after? #hardware #semiconductor #offers",0,8,2021-4-10 07:43:55,/post/Offer-Eval-Intel-vs-Marvell-vs-Qualcomm-1NPab58v,Qualcomm
0,Qualcomm Markham Pay,jruhrhrb,/company/Microchip-Technology/,nan,Does anyone here work in Qualcomm Canada in Ontario? Want to know what pay is like for senior/staff digital design positions.#hardware #semiconductor #interview,2,4,2020-10-29 05:03:07,/post/Qualcomm-Markham-Pay-5ykFbD8s,Qualcomm
0,Qualcomm hiring,d_qcomm,/company/Qualcomm/,nan,Qualcomm is hiring in US for following roles. DM me for referral. #hiring #jobopening #software #hardwareModem SystemsModem HardwareRFFE EngineeringMachine LearningMachine Learning ResearcherCamera SystemsGPUCell TechCell Tech SoftwareMultimedia SystemsVideo Systems and Hardware Architecture#hiring #jobopening #recruiting #qualcomm,2,1,2020-6-3 20:39:52,/post/Qualcomm-hiring-He8Bm2QR,Qualcomm
0,Qualcomm offer related query,ybqz07,/company/Cisco/,nan,Currently at Cisco grade 6. Have a call setup with the Qualcomm recruiter tomorrow to discuss the pre-approval offer numbers. Have final rounds pending for Apple and Facebook. What kind of numbers can I expect for a senior engineer with 3.5 years of experience and a MS in that field? Levels.fyi for Senior engineer is around this 166k range. My Cisco director has mentioned that I will be promoted to grade 8 in next cycle. But that will take few months and my new TC will be 175k without accounting for any stock refreshers. Location: Bay AreaCurrent TC: 163kExpected TC after promotion at Cisco: 175k(stock refreshers not accounted for)Update: got 135 as base. 20 as rsu. Signon is 35k#hardware #semiconductor #offer ,0,3,2021-3-10 06:27:38,/post/Qualcomm-offer-related-query-EzP46M5E,Qualcomm
0,AMD/Qualcomm Compensation Negotiations,funkadel,/company/Microsoft/,Eng,"Folks, waiting for offer from both AMD(job loc: Austin) and Qualcomm (job loc: San Diego) and want to know what is the typical comp for both for ~19YOE for senior level firmware engineer?",1,13,2019-12-4 17:58:32,/post/AMDQualcomm-Compensation-Negotiations-NzSaTcsE,Qualcomm
0,Visa or Qualcomm?,FWTg05,/company/Motorola-Mobility/,nan,"Which has a brighter future a new grad Software Engineer?Visa - Team: Unknown, Location: Austin/Bellevue Qualcomm - Team: R&D, Location: San Diego",0,13,2019-12-20 04:17:39,/post/Visa-or-Qualcomm-nJ6qA6aM,Qualcomm
0,TOC at qualcomm,Khaleesi40,/company/Broadcom/,nan,interviewing for senior staff eng in san diegoYOE 18 with PhDwhat TOC shoukd i expect ?,0,17,2020-8-12 23:25:37,/post/TOC-at-qualcomm-y7vdDSry,Qualcomm
0,Qualcomm AI group,bokatoda,/company/Cerner/,Eng,"How is the AI group at Qualcomm now? They have invested a lot in the ML division recently and hired Max Welling, who is a leader in the field. Does anyone know what's the culture like and typically what's the interview process for research engineer roles?",0,10,2020-6-11 22:30:26,/post/Qualcomm-AI-group-xN5nGisj,Qualcomm
0,Life at Qualcomm,IMCProf,nan,Mktg,"Im in the process of interviewing for a Global Marketing role at Qualcomm in San Diego (just had my initial call yesterday which went really well), and am curious if anyone has any insight into the culture? I have an old colleague who worked in a different dept who expressed their team culture was not ideal. As a global organization rooted in innovation, I havent been able find a trace of anything online!",2,9,2019-7-24 20:48:18,/post/Life-at-Qualcomm-BuPPy8SP,Qualcomm
0,Nvidia/Qualcomm salaries in India,faaaaang,/company/Apple/,nan,Current TC: 350K in Bay AreaThinking of returning back to India what should be the expected TC for 13 YOE in India ???,2,5,2020-11-11 09:56:04,/post/NvidiaQualcomm-salaries-in-India-y0YhoEib,Qualcomm
0,Opinion on going to Qualcomm from Cisco,oreE26,/company/Cisco/,nan,"I have an offer from Qualcomm (not very promising!) and I wanted to ask folks in both companies what they think?Qualcomm offer San Jose: Staff Engineer, 160k base, 75k total RSU (3 years vesting), performance bonus ~10%, 25k sign on bonusMy current Cisco TC, San Jose: grade 10, 148k base, 140k unvested RSU (4 year vesting), performance Bonus >15%I have PhD and 4 yoe and I work in systems/firmware modems.I currently have critical role at Cisco and my bonus and incentives have been always big. But there is no learning at cisco compare with huge amount of experience I would earn at Qualcomm.Should I just move forward to QCT and don't look back considering that big reorg and seniors leavings are also happening at EN?QCT HR said there is no room for increase and they can only increase sign on bonus.Any advice would be greatly appreciated :)#cisco #qualcomm #qualcommsalary",5,47,2020-2-6 19:51:43,/post/Opinion-on-going-to-Qualcomm-from-Cisco-34FVb81h,Qualcomm
0,Intel vs Qualcomm for physical design,iiiiiia,/company/Intel/,nan,Which company is better in terms of career/learning/WLB/TC ?comparing intel grade 6 vs Qualcomm senior Engineer (Austin location),1,1,2021-5-20 18:00:28,/post/Intel-vs-Qualcomm-for-physical-design-jVfBTCNN,Qualcomm
0,Qualcomm h1b hiring ,.comboom,/company/Veeva/,nan,Asking for a friend . My friend is left with one year h1b does Qualcomm hire people with 1 year h1? Looking for referral #qualcomm,0,0,2021-3-18 19:04:49,/post/Qualcomm-h1b-hiring-DsbNrsvb,Qualcomm
0,Samsung Vs Qualcomm,leetcode5,nan,Eng,"Hi guys,I have two offers from both of these. Work profile similar. Title: Senior Research Engineer. What will be a good salary for San Diego and Bay area locations. I have to choose the location. Does Samsung give same salary at both places. What could be the highest salary Samsung can offer. I have better competing offers that I would like to use for negotiation. Can Seattle salary be same as San Diego salary? how to convert those. Seattle one is 200k Huawei. Thanks!",1,11,2019-1-23 18:07:48,/post/Samsung-Vs-Qualcomm-0rf6FBev,Qualcomm
0,Qualcomm 5G LTE,stonehead,nan,nan,"I completed Qualcomm's final panel round and it was overall good. I might receive a decision this week and probably a positive one. Does anybody know how much Qualcomm pays to a new grad position?Also, I've heard that modem team(5g lte) gets paid the most in Qualcomm. Is that true?If yes, how much will they pay for my role?#engineering",1,13,2020-9-21 17:50:43,/post/Qualcomm-5G-LTE-k7B6PTyM,Qualcomm
0,Qualcomm incorrect  final settlement,GTFO202020,/company/Qualcomm/,nan,"Hello all ,I left Qualcomm (India ) in December , I was given early relival by my team ... At that point of time, they mentioned that, there won't be any payout kind of settlement (over emails and I have proof of it). But final settlement is done with payout of shortfall days ... I have informed them about it but unfortunately they replied saying it's the policy and we have mentioned it in offer letter too . I have responded them with my proofs stating it's unethical to deduct the money for shortfall days since you have given a confirmation of non-payout settlement  , they haven't responded yet ..... What should I do now ?",1,7,2021-3-7 18:07:24,/post/Qualcomm-incorrect-final-settlement-xNdviOFH,Qualcomm
